"","id_piezometro","anno","media_nivel","n_medidas","sd_nivel"
"497","2440-8-0026",1974,242.378181818182,11,5.73005552884406
"498","2440-8-0026",1975,235.275454545455,11,2.99705977129708
"499","2440-8-0026",1976,233.352222222222,9,1.94406004136817
"500","2440-8-0026",1977,231.547,10,2.15620061940236
"501","2440-8-0026",1978,231.91,4,1.17640695906364
"502","2440-8-0038",1972,262.08,1,NA
"503","2440-8-0038",1973,260.67,1,NA
"504","2440-8-0038",1974,260.036666666667,6,0.65530654404383
"505","2440-8-0038",1975,259.036666666667,6,0.458373937595339
"506","2440-8-0038",1976,258.196,5,0.506586616483316
"507","2440-8-0038",1977,255.883076923077,13,3.08213774463814
"508","2440-8-0038",1978,255.572,10,0.544932207812227
"509","2440-8-0038",1979,254.256666666667,12,0.491848707953118
"510","2440-8-0038",1980,253.204166666667,12,0.452457096576486
"511","2440-8-0038",1981,252.330833333333,12,0.40569711795273
"512","2440-8-0038",1982,250.948571428571,7,0.910575432925585
"513","2440-8-0038",1983,249.136666666667,3,0.610928255471413
"514","2440-8-0038",1984,247.87,1,NA
"515","2440-8-0038",1985,245.625,2,2.87792459942924
"516","2440-8-0038",1986,246.69,1,NA
"517","2440-8-0038",1987,246.33,2,0.0424264068711945
"518","2440-8-0038",1989,246.345,2,0.120208152801724
"519","2440-8-0038",1990,248.46,2,0
"520","2440-8-0053",1962,264.81,2,17.5786745802976
"521","2440-8-0053",1965,272.86,2,0.296984848098361
"522","2440-8-0053",1968,262.01,1,NA
"523","2440-8-0053",1969,259.96375,8,1.00426145571189
"524","2440-8-0053",1970,261.41,1,NA
"525","2440-8-0053",1972,253.602857142857,7,1.06732866362263
"526","2440-8-0053",1973,251.315833333333,12,1.28635820215149
"527","2440-8-0053",1974,249.392727272727,11,2.05676002931354
"528","2440-8-0053",1975,249.356363636364,11,1.27946295551902
"529","2440-8-0053",1976,252.126666666667,9,3.01758181330681
"530","2440-8-0053",1977,252.822222222222,9,0.723442772059026
"531","2440-8-0053",1978,250.428571428571,7,1.47724324978916
"532","2440-8-0053",1979,248.74,1,NA
"533","2440-8-0053",1980,247.94,4,0.484699219447831
"534","2440-8-0063",1980,247.156666666667,3,0.140118997046559
"535","2440-8-0063",1981,246.825,6,0.757832435304798
"536","2440-8-0063",1982,244.94,4,0.73216573715701
"537","2440-8-0063",1986,242.305555555556,9,0.543969464012253
"538","2440-8-0063",1987,243.12125,8,0.172662966498322
"539","2440-8-0063",1988,242.938888888889,9,0.253399114266632
"540","2440-8-0063",1989,243.472,5,0.375393127267931
"541","2440-8-0063",1990,243.36,8,0.11783766072744
"542","2440-8-0063",1991,243.437272727273,11,0.161993265853301
"543","2440-8-0063",1992,243.31,3,0.213775583264319
"544","2440-8-0063",1994,242.46,1,NA
"545","2440-8-0063",1995,241.675,2,0.0494974746830736
"546","2440-8-0063",1996,241.635,2,0.0494974746830535
"547","2440-8-0063",1997,241.51,1,NA
"548","2440-8-0063",1998,240.78,2,0.480832611206857
"549","2440-8-0063",1999,239.885,2,0.0353553390593153
"550","2440-8-0063",2001,238.885,2,0.318198051533958
"551","2440-8-0066",1981,245.36,2,1.35764501987816
"552","2440-8-0066",1987,243.28,2,0.0141421356237181
"553","2440-8-0066",1994,242.43,1,NA
"554","2440-8-0069",1995,214.38,2,0
"555","2440-8-0069",1997,212.96,1,NA
"556","2440-8-0069",1998,212.72,1,NA
"557","2440-8-0069",2003,202.18,1,NA
"558","2440-8-0070",1996,244.03,2,0.15556349186104
"559","2440-8-0070",1997,249.28,1,NA
"560","2440-8-0070",1998,243.883333333333,3,0.323316150746192
"561","2440-8-0070",1999,243.35,3,0.0916515138991048
"562","2440-8-0070",2000,243.06,1,NA
"563","2440-8-0070",2003,236.305,2,6.72458548908406
